,source,author,title,description,url,urlToImage,publishedAt,content,keyword,article_sentiment,article_confidence,sentiment,confidence
116,Reuters,,France's highest court upholds decision to drop Rwanda investigation - Reuters Africa,"France's highest court, the Cour de Cassation, on Tuesday upheld a decision by investigative magistrates in 2018 to drop an investigation into the killing of Rwanda's then president in 1994, which triggered a genocide.",https://www.reuters.com/world/africa/frances-highest-court-upholds-decision-drop-rwanda-investigation-2022-02-15/,https://www.reuters.com/resizer/uiOTBq4LdnSBh7LQMBNlc1E-hL0=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/BOP4NTJTI5MLTOCZGC42Y7FYIE.jpg,2022-02-15T15:50:00Z,"PARIS, Feb 15 (Reuters) - France's highest court, the Cour de Cassation, on Tuesday upheld a decision by investigative magistrates in 2018 to drop an investigation into the killing of Rwanda's then p… [+1777 chars]",Forgiveness,,,NEGATIVE,0.7131209969520569
117,Yahoo Entertainment,Yahoo News Video,"Los Angeles nun, 80, gets prison for $835,000 school theft","Mary Margaret Kreuper, an 80-year-old Los Angeles nun and school principal, stole more than $800,000 to pay for gambling debts. On Monday, Kreuper was...",https://news.yahoo.com/los-angeles-nun-80-gets-172658094.html,https://s.yimg.com/ny/api/res/1.2/d1EN3Cqz7zHxl3hCM3kkQg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://s.yimg.com/hd/cp-video-transcode/prod/2022-02/08/6202a7e38710b13c7681c09c/6202a7e38710b13c7681c09d_o_U_v2.jpg,2022-02-08T17:26:58Z,"Retired Pope Benedict XVI asked forgiveness Tuesday for any grievous faults"" in his handling of clergy sex abuse cases, but denied any personal or specific wrongdoing after an independent report crit… [+395 chars]",Forgiveness,,,NEGATIVE,0.9997426867485046
118,Marginalrevolution.com,Alex Tabarrok,Student Loan Forgiveness is Regressive,"Medical school graduates typically owe six-figure student loans but that doesn’t mean they are poorer than high-school graduates who did not go to college. Wealth, properly measured, should include the value of educational investments students borrowed to mak…",https://marginalrevolution.com/marginalrevolution/2022/01/student-loan-forgiveness-is-regressive.html,https://marginalrevolution.com/wp-content/uploads/2016/10/MR-logo-thumbnail.png,2022-01-20T12:29:34Z,"Medical school graduates typically owe six-figure student loans but that doesnt mean they are poorer than high-school graduates who did not go to college. Wealth, properly measured, should include th… [+728 chars]",Forgiveness,,,POSITIVE,0.7620731592178345
119,MarketWatch,Anna Helhoski,NerdWallet: This student loan forgiveness plan can lead to a ‘huge tax bomb’ and accrue thousands in interest,"The income-driven repayment forgiveness plan sounds like a great idea, but those who do get their debt discharged will still face thousands in interest and a high tax burden",https://www.marketwatch.com/story/this-student-loan-forgiveness-plan-can-lead-to-a-huge-tax-bomb-and-accrue-thousands-in-interest-11643995099,https://images.mktw.net/im-480317/social,2022-02-07T10:01:00Z,Student loan forgiveness through income-driven repayment sounds like the best of all worlds: a monthly payment sized to match your paycheck that disappears along with any remaining balance after a se… [+9165 chars],Forgiveness,,,NEGATIVE,0.9987086057662964
120,Business Insider,insider@insider.com (Lauren Frias),"Elizabeth Warren said cancelling $50,000 student loan debt would give 36 million borrowers 'permanent total relief'","Biden has faced mounting pressure to cancel $10,000 in student loan debt — a figure that Democrats have been urging him to raise to at least $50,000.",https://www.businessinsider.com/warren-forgiving-50k-college-debt-36-million-borrowers-total-relief-2022-1,https://i.insider.com/61f35152792e7300116bf88b?width=1200&format=jpeg,2022-01-28T03:24:35Z,"Sen. Elizabeth Warren said Thursday that canceling $50,000 in student loan debt could give 36 million borrowers ""permanent total relief.""
Warren appeared at a virtual town hall with Senate Majority … [+1806 chars]",Forgiveness,,,NEGATIVE,0.967113733291626
121,Reuters,,Former Pope Benedict acknowledges 'errors occurred' in handling of Munich abuse allegations - Reuters,Former Pope Benedict on Tuesday acknowledged that errors occurred in the handling of sexual abuse cases while he was Archbishop of Munich decades ago but did not directly address allegations in a report that he mishandled four cases.,https://www.reuters.com/world/former-pope-benedict-acknowledges-errors-occurred-handling-munich-abuse-2022-02-08/,https://www.reuters.com/resizer/GkfYxhDQ7fKHqSrvwH1TEr5ITeM=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/VMM5VU3FWBL65IVTZOEHYJVU6A.jpg,2022-02-08T12:22:00Z,"VATICAN CITY, Feb 8 (Reuters) - Former Pope Benedict on Tuesday acknowledged that errors occurred in the handling of sexual abuse cases while he was Archbishop of Munich decades ago but did not direc… [+2225 chars]",Forgiveness,,,NEGATIVE,0.9921563863754272
122,The Guardian,Jonathan Liew,Wayne Rooney searches for redemption amid wreckage at Derby | Jonathan Liew,"A new documentary on the former England striker highlights a guilt complex which has dogged Rooney throughout his careerWayne Rooney was, by his own admission, never all that interested in school. But one subject intrigued him more than others: religious stud…",https://amp.theguardian.com/football/blog/2022/feb/08/wayne-rooney-desperately-searches-for-redemption-amid-the-wreckage-at-derby,https://i.guim.co.uk/img/media/2f14e7d3f1c0d48e2e8573bd00cc936866f38b72/0_0_3000_1800/master/3000.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctb3BpbmlvbnMucG5n&enable=upscale&s=1b3daad28cd7215517d64091abedb991,2022-02-08T08:00:17Z,"Wayne Rooney was, by his own admission, never all that interested in school. But one subject intrigued him more than others: religious studies. The young Rooney was raised as a Catholic, attended a l… [+5182 chars]",Forgiveness,,,POSITIVE,0.9995695948600769
123,Business Insider,oseddiq@insider.com (Oma Seddiq),Alexandria-Ocasio Cortez says student-loan cancellation should be Biden's priority and his hesitation has 'demoralized a very critical voting block',"Student debt-cancellation is ""entirely"" within Biden's power and is ""one of the single most impactful things"" he can do, Ocasio-Cortez said.",https://www.businessinsider.com/aoc-bidens-hesitation-on-student-loan-cancelation-has-demoralized-a-very-critical-voting-block-2022-2,https://i.insider.com/620a8395e2fe3c0019ea6f2e?width=1200&format=jpeg,2022-02-14T17:38:31Z,"Rep. Alexandria Ocasio-Cortez in a new interview with the New Yorker criticized the Biden administration's inaction on broad student-debt relief.
The New York Democrat said student-loan cancellation… [+1910 chars]",Forgiveness,,,POSITIVE,0.9973326921463013
124,Yahoo Entertainment,Howard Cohen,Priest fathers a child but remains with North Miami parish. Catholic church has a message,"The Archdiocese of Miami announced Tuesday that one of its priests fathered a child from a former relationship, but that he would remain in service of his...",https://news.yahoo.com/priest-fathers-child-remains-north-201947903.html,https://s.yimg.com/uu/api/res/1.2/sXBvLmF.sLLp12wYopNLGg--~B/aD02NDA7dz0xMTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/miami_herald_mcclatchy_975/0be8dcc16d1cf0e7d1e30d579b8430df,2022-01-25T20:19:47Z,"The Archdiocese of Miami announced Tuesday that one of its priests fathered a child from a former relationship, but that he would remain in service of his parishioners.
According to Archdiocese spok… [+4299 chars]",Forgiveness,,,POSITIVE,0.7052381634712219
125,The Guardian,Angelique Chrisafis in Paris,Emmanuel Macron to meet Algerian-born French citizens,French president seeks to address France’s colonial legacy in north AfricaEmmanuel Macron is to meet representatives of the Pieds Noirs – the Algerian-born French citizens who fled to France after Algerian independence in 1962 – as he seeks to address France’…,https://amp.theguardian.com/world/2022/jan/26/emmanuel-macron-to-meet-algerian-born-french-citizens,https://i.guim.co.uk/img/media/05efc83d61d3e419db36ea582576bd0062fdf3a4/0_273_8192_4918/master/8192.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=fb00f180517523e91fd502dd99fd0730,2022-01-26T15:56:07Z,Emmanuel Macron is to meet representatives of the Pieds Noirs the Algerian-born French citizens who fled to France after Algerian independence in 1962 as he seeks to address Frances colonial legacy i… [+3652 chars],Forgiveness,,,POSITIVE,0.9888850450515747
126,The Guardian,Dani Anguiano in Los Angeles,‘I have sinned’: nun to serve a year in jail for wire fraud and money laundering,"The former principal believed priests were better paid than nuns and that she deserved a raiseA California nun will serve a year in prison for stealing $835,000 from an elementary school to support her gambling habit in an emotional case that left Los Angeles…",https://amp.theguardian.com/world/2022/feb/08/california-nun-sentenced-money-laundering,https://i.guim.co.uk/img/media/a342ab38451d4fdadc94a4e6fc4bc8051227ce3f/0_179_5295_3177/master/5295.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=87ea35550649dc730f2b8da021e9b3e7,2022-02-08T22:18:23Z,"A California nun will serve a year in prison for stealing $835,000 from an elementary school to support her gambling habit in an emotional case that left Los Angeles families and even the federal jud… [+3523 chars]",Forgiveness,,,NEGATIVE,0.9969879984855652
127,The Guardian,"Hollie Richardson, Alexi Duggins, Hannah Verdier, Graeme Virtue and Simon Wardell",TV Tonight: Orange Is the New Black star leads new cop drama,Pretty Hard Cases stars Adrienne C Moore and Meredith MacNeill as mismatched police buddies. Plus: a peek inside the £75m former home of Margot Fonteyn. Here’s what to watch this evening Continue reading...,https://amp.theguardian.com/tv-and-radio/2022/jan/19/tv-tonight-orange-is-the-new-black-star-leads-new-cop-drama,https://i.guim.co.uk/img/media/5954c87c0a4f5e3f7dc8629ea5f788d96223070d/0_200_6000_3600/master/6000.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=cb8747e5163201ef95e4aac88b860b91,2022-01-19T06:20:04Z,"Pretty Hard Cases
9pm, Alibi
Im like Marie Kondo, cleaning up the streets one gang at a time. Sam protests when fellow detective Kelly calls her Karen after a failed drug raid (Only a Karen would r… [+2957 chars]",Forgiveness,,,POSITIVE,0.9845379590988159
128,Uncrate.com,Uncrate,Callaway Rogue ST MAX Drivers,"Combining strategic weighting with AI-informed design, Callaway's line of Rogue ST Max drivers work for golfers of all skill levels. At the back is a 26-gram tungsten weight that increases speed on off-center hits, increasing MOI and thus forgiveness. The...",https://uncrate.com/callaway-rogue-st-max-drivers/,https://uncrate.com/p/2022/01/callaway-rogue-st-max-drivers.jpg,2022-01-28T17:00:02Z,"Today, over 9.7 million Americans have adopted a plant-based lifestyle, and the number continues to increase. To keep those macros balanced, Form Nutrition is providing a vegan alternative. The prote… [+448 chars]",Forgiveness,,,POSITIVE,0.9996516704559326
129,BBC News,https://www.facebook.com/bbcnews,Ex-Pope admits errors in handling of abuse cases,Former Pope Benedict XVI is accused of failing to act over four cases of historic child sex abuse.,https://www.bbc.co.uk/news/world-europe-60305844,https://ichef.bbci.co.uk/news/1024/branded_news/122AB/production/_122911447_mediaitem122911446.jpg,2022-02-08T14:21:55Z,"Image caption, While Pope Benedict acknowledged errors were made, he did not directly address claims he mishandled sex abuse cases
Former Pope Benedict XVI has acknowledged that errors were made in … [+1971 chars]",Forgiveness,,,NEGATIVE,0.9975143671035767
130,Pitchfork,Evan Minsker,"Girlpool Announce New Album Forgiveness, Share New Song “Lie Love Lullaby”: Listen",Avery Tucker and Harmony Tividad’s new full-length is out in April,https://pitchfork.com/news/girlpool-announce-new-album-forgiveness-share-new-song-lie-love-lullaby-listen/,"https://media.pitchfork.com/photos/61e4ef42539383a8f2cdda30/16:9/w_1280,c_limit/girlpool.jpg",2022-01-19T14:12:55Z,"Girlpool, the Los Angelesbased duo of Avery Tucker and Harmony Tividad, have announced their new album Forgiveness. The follow-up to 2019s What Chaos Is Imaginary is out April 29 via Anti-, and it wa… [+907 chars]",Forgiveness,,,POSITIVE,0.9817450642585754
131,NPR,Elissa Nadworny,Student loan payments resume in May. Here are 7 ways to prepare,First things first: Get acquainted (or reacquainted) with your loans. And don't count on blanket loan forgiveness.,https://www.npr.org/2022/01/21/1074562935/student-loan-payments-resume-in-may-here-are-7-ways-to-prepare,https://media.npr.org/assets/img/2022/01/21/jchang_studentloans_final_v01_wide-6cddba0f31eb75f1e97c5a62530e3bce6b6ed94c.jpg?s=1400,2022-01-21T17:00:30Z,"A little more than three months. That's how much time is left before about 41 million federal student loan borrowers have to start making loan payments again.
The federal government froze student lo… [+4558 chars]",Forgiveness,,,NEGATIVE,0.6402792930603027
132,New York Times,Ron Lieber,6 Who Finally Got the Public Service Loan Forgiveness They Earned,Waves of borrowers in the federal Public Service Loan Forgiveness program are seeing their debts go to zero. Here’s how six of them finally got there.,https://www.nytimes.com/2022/01/25/your-money/pslf-relief.html,https://static01.nyt.com/images/2022/01/22/business/22-MONEY-TOP-COMBO/22-MONEY-TOP-COMBO-facebookJumbo.jpg,2022-01-25T10:00:22Z,"Financing it all was expensive: Both of them consolidated their loans, repackaging them into two monsters totaling $203,000. P.S.L.F. provided a glimmer of hope, then came a crushing realization that… [+1274 chars]",Forgiveness,,,POSITIVE,0.9957720637321472
133,Al Jazeera English,Al Jazeera,Former pope asks for forgiveness over child abuse scandal,Vatican issues letter by Benedict XVI following a German report into abuse in the archdiocese from 1945 to 2019.,https://www.aljazeera.com/news/2022/2/8/former-pope-ask-for-forgiveness-over-child-abuse-scandal,https://www.aljazeera.com/wp-content/uploads/2011/01/2011110214017399436_20.jpeg?fit=680%2C450,2022-02-08T17:13:38Z,"Former Pope Benedict has acknowledged that errors occurred in handling sexual abuse cases when he was archbishop of Munich and asked for forgiveness, as his lawyers argued he was not directly to blam… [+2833 chars]",Forgiveness,,,NEGATIVE,0.9503934383392334
134,Stereogum,Ryan Leas,Girlpool – “Lie Love Lullaby”,"In December, Girlpool returned with a new song called “Faultline.” (It ranked amongst our favorites that week.) That was just the first taste of a whole new Girlpool album. It’s called Forgiveness, and it’s out in April.",https://www.stereogum.com/2173193/girlpool-lie-love-lullaby-forgiveness/music/,https://static.stereogum.com/uploads/2022/01/forgiveness-1642451730.jpeg,2022-01-19T14:18:24Z,"In December, Girlpool returned with a new song called “Faultline.” (It ranked amongst our favorites that week.) That was just the first taste of a whole new Girlpool album. It’s called Forgiveness, a… [+1122 chars]",Forgiveness,,,POSITIVE,0.6957333087921143
135,Reuters,,Conservatives defend ex pope after report but experts see legacy dented - Reuters,"Conservatives on Friday defended former Pope Benedict against charges of mishandling sexual abuse cases decades ago, but victim groups and experts said the findings of a German report had tarnished the legacy of one of Catholicism's most renowned theologians.",https://www.reuters.com/world/europe/conservatives-defend-ex-pope-after-report-experts-see-legacy-dented-2022-01-21/,https://www.reuters.com/resizer/2rOUiibNMJYGFob_k_3JbSleuG4=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/JQGUUQHFI5PKFEOGWCPU4H6VC4.jpg,2022-01-21T16:00:00Z,"VATICAN CITY, Jan 21 (Reuters) - Conservatives on Friday defended former Pope Benedict against charges of mishandling sexual abuse cases decades ago, but victim groups and experts said the findings o… [+4089 chars]",Forgiveness,,,POSITIVE,0.8747307062149048
136,Reuters,,Italy's Catholic Church faces pressure for independent abuse inquiry - Reuters,"At a trial under way in Sicily, a 28-year-old Italian is seeking justice against a man he accuses of forcing him to perform sex acts before going on to become a priest.",https://www.reuters.com/world/italys-catholic-church-faces-pressure-independent-abuse-inquiry-2022-02-11/,https://www.reuters.com/resizer/tWfxuzkcKPtztTr_YaOFzNW2NUc=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/SEUGB3AAYVL4TDL3ICO6SCMKVE.jpg,2022-02-11T14:39:00Z,"ROME, Feb 11 (Reuters) - At a trial under way in Sicily, a 28-year-old Italian is seeking justice against a man he accuses of forcing him to perform sex acts before going on to become a priest.
The … [+3838 chars]",Forgiveness,,,POSITIVE,0.5477566719055176
137,Reuters,,Explainer: Europe's banks fear payment system could be casualty of Russia-Ukraine crisis - Reuters,"Amid fears of a Russian invasion of Ukraine, Italy's UniCredit has backed out of a potential acquisition in Russia and Austria's Raiffeisen Bank International has set aside risk provisions for possible sanctions on Russia.",https://www.reuters.com/business/finance/europes-banks-fear-payment-system-could-be-casualty-russia-ukraine-crisis-2022-02-09/,https://www.reuters.com/resizer/mWecMFtqv7uVIi9XcJtFt6OOrC8=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/GCJUEDRPCNJGDOFADCB7JT5R2Y.jpg,2022-02-09T06:16:00Z,"FRANKFURT, Feb 9 (Reuters) - Amid fears of a Russian invasion of Ukraine, Italy's UniCredit has backed out of a potential acquisition in Russia and Austria's Raiffeisen Bank International has set asi… [+5358 chars]",Forgiveness,,,NEGATIVE,0.9882838726043701
138,The Guardian,Tory Shepherd,Women three times more likely to be abused if in pandemic-induced financial stress,Australian researchers find ‘clear evidence’ linking economic stressors to onset and escalation of abuse by partnersWomen experiencing financial hardship or stress because of the pandemic are up to three times more likely to be sexually or physically abused b…,https://amp.theguardian.com/society/2022/jan/31/women-three-times-more-likely-to-be-abused-if-in-pandemic-induced-financial-stress,https://i.guim.co.uk/img/media/a8022fa6ac64c806c8a855c7e734556f665b36fa/0_0_5042_3024/master/5042.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=15948c19cb86544701cce08867d599fd,2022-01-30T16:30:26Z,"Women experiencing financial hardship or stress because of the pandemic are up to three times more likely to be sexually or physically abused by their partners, new research shows.
Female breadwinne… [+5034 chars]",Forgiveness,,,NEGATIVE,0.8643996715545654
139,CNN,Opinion by Lauren Ghazal,"Opinion: If nurses are heroes, your heroes are in crisis","Ask any nurse in the United States -- there are more than 4 million of us -- ""How are you doing?"" and the answer will be the same: ""Nurses are not OK."" After nearly two years, the Covid-19 pandemic has upended us.",https://www.cnn.com/2022/01/25/opinions/nurse-burnout-covid-19-ghazal/index.html,https://cdn.cnn.com/cnnnext/dam/assets/220125143517-01-nurses-heroes-file-super-tease.jpg,2022-01-25T23:11:01Z,"Lauren Ghazal, PhD, is a board-certified family nurse practitioner in New York and a postdoctoral research fellow at the University of Michigan in Ann Arbor. The views expressed here are her own. Vie… [+8521 chars]",Forgiveness,,,NEGATIVE,0.9996464252471924
140,BBC News,https://www.facebook.com/bbcnews,'I have sinned': US nun gets one year in jail for $835k theft,"Mary Margaret Kreuper, 80, admitted to breaking her vow of poverty to fund a gambling habit.",https://www.bbc.co.uk/news/world-us-canada-60307745,https://ichef.bbci.co.uk/news/1024/branded_news/549A/production/_123185612_gettyimages-1134318800.jpg,2022-02-08T15:55:31Z,"Image caption, The California nun is heading to prison after a decade of theft
She wore a habit while hiding a bad habit. 
Mary Margaret Kreuper, a retired nun, admitted that she had broken her vow… [+1352 chars]",Forgiveness,,,NEGATIVE,0.9966081380844116
141,NerdWallet,Tina Orem,7 Ways Small-Business Owners Can Save on Taxes in 2022,"Taxes are complex, and for small-business owners, freelancers and people with side gigs, they’re even more complex — especially now, as filers reckon with the tax effects of small-business relief…",https://www.nerdwallet.com/article/small-business/7-ways-small-business-owners-can-save-on-taxes-in-2022,https://assets.entrepreneur.com/providers/nerdwallet/hero-image-nerdwallet-418191.jpeg,2022-02-11T14:00:05Z,"Taxes are complex, and for small-business owners, freelancers and people with side gigs, theyre even more complex especially now, as filers reckon with the tax effects of small-business relief progra… [+4926 chars]",Forgiveness,,,POSITIVE,0.9447811841964722
142,BGR,Andy Meek,"No fourth stimulus check yet, but this updated program might get you thousands",A group of congressmen sent President Biden a letter earlier this week urging him to fast-track a new financial benefit for millions of Americans. One that would far surpass what the government has done so far in the realm of stimulus checks. Their ask: That …,https://bgr.com/politics/no-fourth-stimulus-check-yet-but-this-updated-program-might-get-you-thousands/,https://bgr.com/wp-content/uploads/2022/01/rsz_adobestock_115637158.jpg?quality=82&strip=all,2022-01-28T18:11:31Z,A group of congressmen sent President Biden a letter earlier this week urging him to fast-track a new financial benefit for millions of Americans. One that would far surpass what the government has d… [+2881 chars],Forgiveness,,,POSITIVE,0.6531814932823181
143,Psychology Today,Kate Gapinski Ph.D.,Forgiveness: Reflections From History and Current Research,"Forgiveness—is it a moralistic cliche or a concept that may save your health? Learn lessons from ancient history and ""how-tos"" from a cognitive-behavioral therapist.",https://www.psychologytoday.com/us/blog/frame-mind/202201/forgiveness-reflections-history-and-current-research,https://cdn2.psychologytoday.com/assets/styles/manual_crop_1_91_1_1528x800/public/field_blog_entry_teaser_image/2022-01/194608520-huge.jpg?itok=16bhMWLy,2022-01-21T21:38:55Z,"The most striking aspect of a trip I took to Bath, England was learning about the ""curse tablets"" found in archeological excavations of the local Roman baths. The sole legacy of a number of people wh… [+4162 chars]",Forgiveness,,,NEGATIVE,0.9736948609352112
144,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",Student Loan Forgiveness: What Republicans Mean For Your Student Loans,What Republicans say about student loan forgiveness.,https://www.forbes.com/sites/zackfriedman/2022/01/17/student-loan-forgiveness-what-republicans-mean-for-your-student-loans/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F61721473210f24ad776196ef%2F0x0.jpg%3FcropX1%3D1026%26cropX2%3D3611%26cropY1%3D0%26cropY2%3D2124,2022-01-17T13:30:00Z,"Sen. Rand Paul (Photo by Drew Angerer/Getty Images)
Getty Images
Heres what Republicans mean for your student loans. (Hint: its not what you may think).
Heres what you need to know.
Student Loans… [+5249 chars]",Forgiveness,,,POSITIVE,0.7146076560020447
145,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",Student Loan Forgiveness: 5 Questions On The Navient Settlement,Do you qualify for student loan forgiveness?,https://www.forbes.com/sites/zackfriedman/2022/01/18/student-loan-forgiveness-10-questions-on-the-navient-settlement-for-your-student-loans/,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5f8f8c38bd74eb17c59e0e57%2F0x0.jpg,2022-01-18T13:30:40Z,"Navient (Photo Illustration by Igor Golovniov/SOPA Images/LightRocket via Getty Images)
LightRocket via Getty Images
If you want student loan forgiveness, here are 5 questions on the Navient 
 NAV… [+4701 chars]",Forgiveness,,,NEGATIVE,0.9904412031173706
146,The Intercept,Bryce Covert,"Bank of America Is Refusing to Forgive Some PPP Loans in Full, Giving Small Businesses Little Recourse","Small businesses have been struggling to appeal the obscure decisions by Bank of America to deny them full forgiveness on the loans.
The post Bank of America Is Refusing to Forgive Some PPP Loans in Full, Giving Small Businesses Little Recourse appeared first…",https://theintercept.com/2022/02/02/bank-of-america-ppp-loans-small-businesses/,https://theintercept.imgix.net/wp-uploads/sites/1/2022/02/GettyImages-469690736-bank-of-america-ppp-loan-theintercept.jpg?auto=compress%2Cformat&q=90&fit=crop&w=1200&h=800,2022-02-02T12:00:41Z,"Bank of America
, the second-biggest lender in the Paycheck Protection Program, is refusing to forgive some small business owners loans and blocking them from getting relief directly from the Small … [+8146 chars]",Forgiveness,,,NEGATIVE,0.999609649181366
147,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",Biden Stops Challenging Student Loan Forgiveness After Public Outcry,The latest on student loan forgiveness.,https://www.forbes.com/sites/zackfriedman/2022/02/04/biden-stops-challenging-student-loan-forgiveness-after-public-outcry/,https://imageio.forbes.com/specials-images/imageserve/6183e0c58ffa009fcb4a1e5f/0x0.jpg?format=jpg&width=1200&fit=bounds,2022-02-04T16:42:41Z,"President Joe Biden (Photo by Chip Somodevilla/Getty Images)
Getty Images
President Joe Biden will stop challenging this case of student loan forgiveness after public outcry.
Heres what you need t… [+4063 chars]",Forgiveness,,,POSITIVE,0.9934460520744324
148,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",How To Get Student Loan Forgiveness Even If You Got Rejected,How to get approved for student loan forgiveness.,https://www.forbes.com/sites/zackfriedman/2022/01/22/how-to-get-student-loan-forgiveness-even-if-you-got-rejected/,"https://imageio.forbes.com/specials-images/imageserve/61eb728dd27682d35ee13f94/0x0.jpg?format=jpg&crop=4118,2628,x742,y0,safe&fit=crop",2022-01-22T13:30:00Z,"President Joe Biden (Photo by SAUL LOEB/AFP via Getty Images)
AFP via Getty Images
Heres how to get student loan forgiveness even if you got rejected.
Heres what you need to know.
Student Loans
… [+4183 chars]",Forgiveness,,,NEGATIVE,0.9076324701309204
149,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",Lawmaker Says Biden Must Restart Student Loan Payments And Student Loan Forgiveness Is A Terrible Idea,Says wide-scale student loan forgiveness is a mistake.,https://www.forbes.com/sites/zackfriedman/2022/02/02/lawmaker-says-biden-must-restart-student-loan-payments-and-student-loan-forgiveness-is-a-terrible-idea/,"https://imageio.forbes.com/specials-images/imageserve/61f3f3ca0b0d18020c7440a4/0x0.jpg?format=jpg&crop=3092,1739,x0,y0,safe&fit=crop",2022-02-02T14:38:24Z,"President Joe Biden (Photo by SAUL LOEB/AFP via Getty Images)
AFP via Getty Images
A top lawmaker in Congress says that President Joe Biden must restart student loan payments and that wide-scale st… [+4923 chars]",Forgiveness,,,NEGATIVE,0.9984433054924011
150,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",5 Ways To Get Student Loan Forgiveness,Do you qualify for billions of dollars of student loan forgiveness?,https://www.forbes.com/sites/zackfriedman/2022/02/01/5-ways-to-get-student-loan-forgiveness/,"https://imageio.forbes.com/specials-images/imageserve/61f940f6fb969274576f0b15/0x0.jpg?format=jpg&crop=5568,3132,x0,y0,safe&fit=crop",2022-02-01T14:55:43Z,"President Joe Biden (Photo by NICHOLAS KAMM/AFP via Getty Images)
AFP via Getty Images
Here are 5 ways to get student loan forgiveness.
Heres what you need to know.
Student Loans
With student lo… [+4621 chars]",Forgiveness,,,NEGATIVE,0.9964665174484253
151,Forbes,"Zack Friedman, Senior Contributor, 
 Zack Friedman, Senior Contributor
 https://www.forbes.com/sites/zackfriedman/",Most Borrowers Won’t Get Student Loan Forgiveness,"When it comes to student loan forgiveness, beware the dangers of income-driven repayment plans.",https://www.forbes.com/sites/zackfriedman/2022/02/02/most-borrowers-wont-get-student-loan-forgiveness/,"https://imageio.forbes.com/specials-images/imageserve/6045908035c57356a6dc1f36/0x0.jpg?format=jpg&crop=660,439,x0,y0,safe&fit=crop",2022-02-02T17:56:21Z,"President Joe Biden (Photo by Anna Moneymaker-Pool/Getty Images)
Getty Images
Heres a surprising reality: most student loan borrowers wont get student loan forgiveness. 
Heres what you need to kno… [+3707 chars]",Forgiveness,,,NEGATIVE,0.7517794966697693
